,imgs,masks
318,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_110.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_110.png
319,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_111.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_111.png
320,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_112.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_112.png
321,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_113.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_113.png
322,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_114.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_114.png
323,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_115.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_115.png
324,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_116.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_116.png
325,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_117.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_117.png
326,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_118.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_118.png
327,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_119.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_119.png
328,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_12.png
329,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_120.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_120.png
330,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_121.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_121.png
331,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_122.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_122.png
332,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_123.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_123.png
333,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_124.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_124.png
334,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_125.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_125.png
335,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_126.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_126.png
336,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_127.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_127.png
337,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_128.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_128.png
338,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_129.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_129.png
339,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_13.png
340,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_130.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_130.png
341,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_131.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_131.png
342,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_132.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_132.png
343,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_133.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_133.png
344,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_134.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_134.png
345,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_135.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_135.png
346,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_136.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_136.png
347,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_137.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_137.png
348,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_138.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_138.png
349,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_139.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_139.png
350,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_14.png
351,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_140.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_140.png
352,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_141.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_141.png
353,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_142.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_142.png
354,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_143.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_143.png
355,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_144.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_144.png
356,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_145.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_145.png
357,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_146.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_146.png
358,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_147.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_147.png
359,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_148.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_148.png
360,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_149.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_149.png
361,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_15.png
362,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_150.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_150.png
363,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_151.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_151.png
364,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_152.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_152.png
365,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_153.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_153.png
366,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_154.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_154.png
367,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_155.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_155.png
368,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_156.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_156.png
369,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_157.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_157.png
370,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_158.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_158.png
371,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_159.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_159.png
372,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_16.png
373,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_160.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_160.png
374,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_161.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_161.png
375,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_162.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_162.png
376,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_163.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_163.png
377,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_164.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_164.png
378,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_165.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_165.png
379,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_166.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_166.png
380,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_167.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_167.png
381,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_168.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_168.png
382,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_169.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_169.png
383,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_17.png
384,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_170.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_170.png
385,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_171.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_171.png
386,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_172.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_172.png
387,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_173.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_173.png
388,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_174.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_174.png
389,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_175.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_175.png
390,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_176.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_176.png
391,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_177.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_177.png
392,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_178.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_178.png
393,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_179.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_179.png
394,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_18.png
395,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_180.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_180.png
396,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_181.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_181.png
397,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_182.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_182.png
398,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_183.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_183.png
399,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_184.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_184.png
400,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_19.png
401,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_20.png
402,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_22.png
403,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_23.png
404,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_24.png
405,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_25.png
406,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_26.png
407,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_27.png
408,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_28.png
409,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_29.png
410,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_30.png
411,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_31.png
412,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_32.png
413,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_33.png
414,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_34.png
415,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_35.png
416,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_36.png
417,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_37.png
418,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_38.png
419,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_39.png
420,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_40.png
421,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_41.png
422,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_42.png
423,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_43.png
424,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_44.png
425,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_45.png
426,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_46.png
427,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_47.png
428,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_48.png
429,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_49.png
430,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_50.png
431,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_51.png
432,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_52.png
433,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_53.png
434,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_54.png
435,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_55.png
436,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_56.png
437,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_57.png
438,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_58.png
439,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_59.png
440,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_60.png
441,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_61.png
442,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_62.png
443,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_63.png
444,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_64.png
445,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_65.png
446,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_66.png
447,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_67.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_67.png
448,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_68.png
449,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_69.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_69.png
450,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_70.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_70.png
451,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_71.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_71.png
452,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/img/case5104_72.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5104/mask_anatomy_inst/case5104_72.png
