,imgs,masks
244,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_35.png
245,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_36.png
246,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_37.png
247,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_38.png
248,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_39.png
249,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_40.png
250,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_41.png
251,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_42.png
252,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_43.png
253,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_44.png
254,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_45.png
255,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_46.png
256,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_47.png
257,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_48.png
258,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_49.png
259,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_50.png
260,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_51.png
261,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_52.png
262,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_53.png
263,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_54.png
264,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_55.png
265,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_56.png
266,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_57.png
267,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_58.png
268,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/img/case5051_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5051/mask_instruments/case5051_59.png
269,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_01.png
270,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_02.png
271,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_03.png
272,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_04.png
273,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_05.png
274,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_06.png
275,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_07.png
276,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_08.png
277,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_09.png
278,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_10.png
279,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_11.png
280,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_12.png
281,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_13.png
282,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_14.png
283,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_15.png
284,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_16.png
285,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_17.png
286,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_18.png
287,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_19.png
288,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_20.png
289,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_21.png
290,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_22.png
291,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_23.png
292,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_24.png
293,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_25.png
294,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_26.png
295,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_27.png
296,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_28.png
297,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_29.png
298,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_30.png
299,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_31.png
300,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_32.png
301,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_33.png
302,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_34.png
303,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_35.png
304,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_36.png
305,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_37.png
306,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_38.png
307,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_39.png
308,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_40.png
309,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_41.png
310,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_42.png
311,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_43.png
312,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_44.png
313,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_45.png
314,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_46.png
315,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_47.png
316,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_48.png
317,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_49.png
318,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_50.png
319,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_51.png
320,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_52.png
321,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_53.png
322,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_54.png
323,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_55.png
324,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_56.png
325,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_57.png
326,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_58.png
327,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_59.png
328,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_60.png
329,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_61.png
330,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_62.png
331,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_63.png
332,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_64.png
333,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_65.png
334,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_66.png
335,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_67.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_67.png
336,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_68.png
337,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_69.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_69.png
338,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_70.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_70.png
339,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_71.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_71.png
340,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/img/case5057_72.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5057/mask_instruments/case5057_72.png
341,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_01.png
342,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_02.png
343,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_03.png
344,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_04.png
345,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_05.png
346,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_06.png
347,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_07.png
348,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_08.png
349,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_09.png
350,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_10.png
351,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_11.png
352,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_12.png
353,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_13.png
354,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_14.png
355,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_15.png
356,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_16.png
357,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_17.png
358,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_18.png
359,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_19.png
360,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_20.png
361,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_21.png
362,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_22.png
363,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_23.png
364,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_24.png
365,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_25.png
366,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_26.png
367,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_27.png
368,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_28.png
369,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_29.png
370,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_30.png
371,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_31.png
372,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_32.png
373,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_33.png
374,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_34.png
375,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_35.png
376,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_36.png
377,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_37.png
378,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_38.png
379,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_39.png
380,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_40.png
381,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_41.png
382,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_42.png
383,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_43.png
384,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/img/case5063_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5063/mask_instruments/case5063_44.png
